ID_venta,Fecha_venta,Marca,Tipo,Capacidad_kg,Altura_torre_mm,Provincia,Cliente_tipo,Año_fabricación,Estado,Método_pago,Vendedor,Horas_uso,Precio_USD
VENT00511,2024-06-14,Yale,diésel,1800,4700,,distribuidor,2020.0,nuevo,crédito,Autoelevadores Norte,1406.705949931418,35763.58
VENT00261,2024-06-16,Yale,gas,3500,4700,Córdoba,,2021.0,nuevo,contado,Grupo Industrial SA,1574.506145957049,49187.32
VENT00346,2024-06-18,Linde,eléctrico,2500,4000,Mendoza,distribuidor,2023.0,nuevo,contado,Grupo Industrial SA,527.4950077410721,47563.05
VENT01046,2024-06-18,Crown,eléctrico,1800,3000,Buenos Aires,empresa logística,2017.0,usado,contado,Autoelevadores Norte,5720.903635886922,14203.21
VENT01171,2024-06-19,Hyster,eléctrico,1800,3000,Buenos Aires,distribuidor,2022.0,usado,crédito,Grupo Industrial SA,4336.09439399558,15057.72
VENT01250,2024-06-19,Hyster,diésel,2500,4000,Neuquén,distribuidor,2016.0,usado,,Grupo Industrial SA,2976.5426311212805,23556.36
VENT00625,2024-06-21,Still,eléctrico,1800,3000,Santa Fe,empresa logística,2021.0,usado,contado,Forklift Solutions,3009.433893602389,16435.16
VENT00433,2024-06-21,Linde,diésel,3500,4700,Chubut,empresa logística,2023.0,nuevo,,Autoelevadores Norte,957.2743511048452,57516.25
VENT00545,2024-06-21,Hyster,diésel,1800,3000,Buenos Aires,distribuidor,2024.0,reacondicionado,contado,Autoelevadores Norte,3568.3005892051606,18606.76
VENT01155,2024-06-22,Crown,eléctrico,1800,3000,Buenos Aires,empresa logística,2015.0,nuevo,,Forklift Solutions,4150.716479999455,33893.65
VENT00757,2024-06-24,Still,eléctrico,2500,3000,Buenos Aires,distribuidor,2024.0,nuevo,contado,Autoelevadores Norte,811.5784265622098,42184.93
VENT00560,2024-06-24,Linde,gas,1800,4000,Mendoza,distribuidor,2018.0,nuevo,crédito,Autoelevadores Norte,2455.9050387872035,33125.24
VENT00492,2024-06-24,Hyster,gas,5000,4000,,empresa logística,2020.0,usado,contado,Autoelevadores Norte,,43407.3
VENT01194,2024-06-25,Toyota,eléctrico,2500,3000,Córdoba,distribuidor,2018.0,reacondicionado,crédito,Grupo Industrial SA,3797.0225354036425,31094.42
VENT00574,2024-06-27,Crown,diésel,5000,3000,Córdoba,empresa logística,2021.0,reacondicionado,contado,Grupo Industrial SA,4048.4081454112984,49223.69
VENT00299,2024-06-28,Toyota,eléctrico,2500,4700,Córdoba,empresa logística,2016.0,reacondicionado,leasing,Forklift Solutions,4306.518130251434,24114.95
VENT00082,2024-06-29,Linde,gas,1800,4700,Santa Fe,empresa logística,2023.0,usado,leasing,Grupo Industrial SA,2542.1144981841167,20201.96
VENT00750,2024-06-30,Hyster,eléctrico,1800,4700,Buenos Aires,empresa logística,2020.0,usado,crédito,Grupo Industrial SA,3944.9725512906202,19487.97
VENT00913,2024-06-30,Yale,eléctrico,3500,4000,Mendoza,,,usado,contado,Forklift Solutions,3107.0075195441036,32852.05
VENT00350,2024-07-02,Yale,eléctrico,1800,4000,,distribuidor,2021.0,usado,crédito,Potencia SRL,5734.906153629864,12000.0
VENT01044,2024-07-02,Yale,eléctrico,1800,4700,Neuquén,,2020.0,usado,crédito,Autoelevadores Norte,5648.817887801127,20790.86
VENT01246,2024-07-03,Still,eléctrico,2500,4000,Santa Fe,particular,2019.0,usado,leasing,Forklift Solutions,3483.159953458502,25463.89
VENT00484,2024-07-05,Yale,eléctrico,1800,3000,Chubut,distribuidor,2017.0,nuevo,contado,Forklift Solutions,3079.0202720879984,29332.29
VENT01060,2024-07-05,Hyster,eléctrico,1800,4000,Neuquén,particular,2024.0,usado,leasing,Autoelevadores Norte,,18867.42
VENT00613,2024-07-05,Crown,eléctrico,1800,3000,Mendoza,distribuidor,2023.0,usado,contado,Potencia SRL,3069.407740085165,17068.18
VENT00753,2024-07-05,Crown,eléctrico,1800,4700,Santa Fe,distribuidor,2016.0,usado,crédito,Potencia SRL,6167.6632370736315,14806.03
VENT00383,2024-07-07,Linde,gas,5000,4000,Mendoza,particular,2021.0,reacondicionado,crédito,Potencia SRL,4302.215690593002,51795.67
VENT00481,2024-07-07,Linde,eléctrico,3500,6000,Córdoba,,2022.0,usado,crédito,Potencia SRL,2051.7821846596707,38923.41
VENT00230,2024-07-10,Still,eléctrico,2500,6000,Neuquén,distribuidor,2015.0,usado,contado,Grupo Industrial SA,5121.274190378263,29948.24
VENT00415,2024-07-11,Crown,diésel,1800,6000,Córdoba,particular,2021.0,usado,leasing,Potencia SRL,4126.877784751718,18932.18
VENT01173,2024-07-11,Linde,diésel,2500,4700,Neuquén,particular,2018.0,nuevo,leasing,Grupo Industrial SA,1750.9058558872548,44010.12
VENT00162,2024-07-12,Hyster,gas,2500,3000,Córdoba,empresa logística,2023.0,usado,contado,Forklift Solutions,5350.829006676811,21104.72
VENT01183,2024-07-12,Yale,eléctrico,2500,3000,Santa Fe,empresa logística,2019.0,nuevo,contado,Potencia SRL,,45468.37
VENT00840,2024-07-12,Yale,diésel,5000,4700,Mendoza,distribuidor,2023.0,usado,crédito,Forklift Solutions,1000.9971345149933,50898.15
VENT00115,2024-07-13,Crown,gas,2500,3000,Córdoba,empresa logística,2024.0,nuevo,contado,Autoelevadores Norte,806.3250608857398,41403.19
VENT00585,2024-07-13,Yale,gas,5000,4700,Mendoza,distribuidor,2016.0,reacondicionado,,Forklift Solutions,5443.13146816777,49514.22
VENT00194,2024-07-13,Still,diésel,2500,4000,Buenos Aires,distribuidor,2023.0,usado,crédito,Autoelevadores Norte,4356.364064127539,21286.61
VENT00163,2024-07-13,Still,diésel,3500,3000,Mendoza,distribuidor,2019.0,reacondicionado,leasing,Forklift Solutions,4558.079349684063,33916.61
VENT00929,2024-07-13,Still,gas,1800,3000,Chubut,particular,2015.0,usado,,Potencia SRL,5776.54960144686,12000.0
VENT01175,2024-07-14,Hyster,eléctrico,1800,3000,Buenos Aires,distribuidor,2024.0,usado,,Grupo Industrial SA,3359.773658212298,20521.76
VENT00347,2024-07-16,Linde,eléctrico,2500,4000,Chubut,distribuidor,2015.0,usado,contado,Potencia SRL,,27506.82
VENT00102,2024-07-18,Yale,eléctrico,5000,3000,Santa Fe,empresa logística,2016.0,usado,contado,Potencia SRL,6453.396703948852,40224.08
VENT00088,2024-07-19,Still,diésel,5000,4700,Neuquén,,2017.0,usado,leasing,Autoelevadores Norte,3459.023950593621,50595.84
VENT00304,2024-07-19,Linde,eléctrico,1800,4700,Córdoba,,2019.0,usado,leasing,Potencia SRL,3020.4174867367537,17182.99
VENT01226,2024-07-21,Linde,eléctrico,2500,4000,Buenos Aires,particular,2022.0,reacondicionado,crédito,Forklift Solutions,2891.0962691524114,34229.25
VENT00592,2024-07-24,Hyster,gas,1800,3000,Chubut,particular,2024.0,usado,contado,Forklift Solutions,,17671.07
VENT00780,2024-07-25,Toyota,eléctrico,3500,6000,Chubut,particular,2025.0,usado,,Grupo Industrial SA,4787.424881348416,37309.06
VENT00356,2024-07-26,Toyota,gas,2500,4700,,particular,,usado,leasing,Autoelevadores Norte,6023.644503791347,22058.12
VENT00201,2024-07-26,Toyota,diésel,2500,3000,Buenos Aires,particular,2025.0,usado,leasing,Autoelevadores Norte,2465.4943346576747,22783.34
VENT00362,2024-07-28,Yale,gas,5000,4000,Santa Fe,,2021.0,reacondicionado,crédito,Potencia SRL,765.2483297862093,56357.83
VENT00873,2024-07-29,Still,eléctrico,2500,3000,Córdoba,empresa logística,2019.0,nuevo,crédito,Autoelevadores Norte,1262.3295015637102,45708.09
VENT00175,2024-07-30,Toyota,diésel,3500,4000,Neuquén,distribuidor,,usado,contado,Autoelevadores Norte,2078.5353466852303,31405.28
VENT00239,2024-07-31,Toyota,eléctrico,2500,3000,Santa Fe,distribuidor,2020.0,usado,leasing,Autoelevadores Norte,3876.4472501168034,25959.92
VENT00659,2024-08-01,Yale,gas,2500,4000,Mendoza,particular,,usado,contado,Potencia SRL,4195.84017764916,22436.27
VENT00462,2024-08-05,Still,eléctrico,1800,6000,Córdoba,particular,2019.0,usado,crédito,Autoelevadores Norte,5259.743102790615,20165.74
VENT00278,2024-08-06,Crown,eléctrico,1800,4000,Buenos Aires,empresa logística,2017.0,usado,crédito,Potencia SRL,6431.77662466205,12000.0
VENT01092,2024-08-06,Still,eléctrico,3500,4700,Buenos Aires,particular,2015.0,reacondicionado,leasing,Forklift Solutions,6144.138574003757,42199.68
VENT00219,2024-08-06,Linde,diésel,1800,6000,Santa Fe,distribuidor,2016.0,usado,leasing,Grupo Industrial SA,5238.68702905981,14856.14
VENT00943,2024-08-09,Linde,diésel,2500,4700,Chubut,distribuidor,2024.0,nuevo,crédito,Grupo Industrial SA,,43694.05
VENT01235,2024-08-09,Yale,eléctrico,3500,4700,Córdoba,distribuidor,2015.0,usado,leasing,Potencia SRL,5763.253651963751,39306.04
VENT00213,2024-08-09,Linde,diésel,2500,4700,Mendoza,distribuidor,2021.0,reacondicionado,contado,Forklift Solutions,2584.68123829342,29600.1
VENT00887,2024-08-11,Crown,eléctrico,2500,4000,Chubut,empresa logística,2023.0,usado,,Grupo Industrial SA,2798.359084747865,23891.96
VENT01219,2024-08-13,Toyota,diésel,1800,3000,,particular,2018.0,usado,leasing,Autoelevadores Norte,4693.660268009138,13108.58
VENT01125,2024-08-14,Hyster,eléctrico,2500,6000,Chubut,distribuidor,2017.0,usado,leasing,Potencia SRL,4938.927128389415,27943.35
VENT00221,2024-08-18,Still,eléctrico,2500,4700,Mendoza,empresa logística,2023.0,reacondicionado,crédito,Autoelevadores Norte,4876.06442400671,31910.02
VENT01148,2024-08-19,Still,eléctrico,2500,3000,Mendoza,distribuidor,2019.0,usado,crédito,Grupo Industrial SA,5542.089759118118,18127.68
VENT00353,2024-08-19,Toyota,eléctrico,3500,6000,Chubut,distribuidor,2017.0,usado,contado,Autoelevadores Norte,5800.517378222508,36368.04
VENT01006,2024-08-19,Hyster,gas,2500,3000,Mendoza,distribuidor,2021.0,nuevo,,Forklift Solutions,1596.556137323234,41086.49
VENT00878,2024-08-20,Still,eléctrico,2500,4700,Córdoba,distribuidor,2025.0,usado,crédito,Potencia SRL,2184.5572982969293,29484.15
VENT00323,2024-08-21,Hyster,diésel,2500,4000,Buenos Aires,particular,2025.0,nuevo,contado,Autoelevadores Norte,284.46592739317765,44227.9
VENT00186,2024-08-21,Crown,eléctrico,2500,4000,Córdoba,distribuidor,2023.0,reacondicionado,contado,Forklift Solutions,2642.3861093407886,33610.43
VENT00046,2024-08-25,Hyster,diésel,3500,4700,Buenos Aires,empresa logística,2017.0,nuevo,crédito,Forklift Solutions,3253.8246749370037,48493.03
VENT00971,2024-08-26,Yale,diésel,5000,4000,Neuquén,particular,2020.0,nuevo,contado,Grupo Industrial SA,1417.0006046906137,62916.61
VENT00842,2024-08-26,Crown,eléctrico,2500,4700,Buenos Aires,empresa logística,2023.0,reacondicionado,contado,Grupo Industrial SA,3358.67922504493,34997.47
VENT00208,2024-08-26,Toyota,diésel,3500,3000,Córdoba,distribuidor,2021.0,reacondicionado,,Forklift Solutions,6055.704203392478,35273.63
VENT00952,2024-08-28,Yale,gas,5000,3000,,particular,2017.0,nuevo,leasing,Potencia SRL,2216.5422037011203,60430.46
VENT00733,2024-08-29,Hyster,gas,2500,4000,Neuquén,,2023.0,usado,crédito,Grupo Industrial SA,2564.2689735075046,26123.2
VENT00597,2024-09-01,Crown,diésel,2500,4700,Mendoza,distribuidor,2021.0,nuevo,leasing,Autoelevadores Norte,1359.6794936539752,47642.27
VENT00895,2024-09-02,Toyota,eléctrico,2500,4700,Santa Fe,,2025.0,usado,crédito,Potencia SRL,3879.8144071240654,23792.17
VENT00684,2024-09-03,Crown,diésel,1800,4700,Santa Fe,particular,2017.0,usado,leasing,Grupo Industrial SA,6494.904182355188,12000.0
VENT00882,2024-09-07,Hyster,gas,2500,3000,Santa Fe,distribuidor,2018.0,usado,crédito,Autoelevadores Norte,4799.463817848444,23127.98
VENT00544,2024-09-07,Linde,gas,2500,3000,Chubut,particular,2021.0,nuevo,crédito,Potencia SRL,1557.9454791581022,39021.89
VENT00548,2024-09-07,Yale,eléctrico,1800,3000,Santa Fe,distribuidor,2024.0,usado,,Grupo Industrial SA,2485.703528550143,18532.12
VENT00157,2024-09-08,Crown,eléctrico,3500,6000,Neuquén,particular,2025.0,usado,contado,Potencia SRL,4403.222371117483,41289.62
VENT00419,2024-09-08,Still,diésel,3500,4000,Santa Fe,particular,2018.0,usado,crédito,Forklift Solutions,3352.297792248355,31683.12
VENT00171,2024-09-16,Yale,diésel,2500,4700,Mendoza,empresa logística,,usado,crédito,Forklift Solutions,,22955.99
VENT01143,2024-09-16,Hyster,gas,3500,4700,Buenos Aires,particular,2020.0,reacondicionado,contado,Forklift Solutions,688.3464055630461,40957.11
VENT00648,2024-09-18,Still,eléctrico,2500,4700,Buenos Aires,particular,2020.0,usado,contado,Autoelevadores Norte,2745.0033776403025,30595.98
VENT01078,2024-09-19,Hyster,gas,1800,4700,Buenos Aires,distribuidor,2025.0,reacondicionado,crédito,Forklift Solutions,3522.063975581597,22971.85
VENT01218,2024-09-20,Linde,eléctrico,2500,3000,Chubut,particular,2019.0,reacondicionado,,Forklift Solutions,4342.108315560365,26019.15
VENT01154,2024-09-20,Toyota,diésel,2500,3000,Neuquén,empresa logística,2019.0,reacondicionado,,Autoelevadores Norte,3119.0632693805483,32856.43
VENT00710,2024-09-21,Crown,eléctrico,2500,3000,Chubut,particular,2022.0,usado,crédito,Forklift Solutions,4445.38684204641,26655.4
VENT00374,2024-09-24,Yale,diésel,3500,3000,Santa Fe,particular,2021.0,usado,crédito,Grupo Industrial SA,4888.664133629078,24688.64
VENT01207,2024-09-24,Hyster,gas,3500,6000,Buenos Aires,empresa logística,2020.0,nuevo,contado,Forklift Solutions,2729.568923231869,48746.92
VENT01135,2024-09-24,Toyota,eléctrico,3500,4700,,distribuidor,2019.0,usado,contado,Grupo Industrial SA,3051.640093705092,36969.04
VENT00039,2024-09-25,Toyota,diésel,3500,4700,Mendoza,distribuidor,2023.0,reacondicionado,leasing,Grupo Industrial SA,,40292.47
VENT00505,2024-09-26,Crown,diésel,1800,4700,Mendoza,distribuidor,2016.0,usado,leasing,Grupo Industrial SA,3593.815411527462,15053.28
VENT01187,2024-10-01,Yale,gas,1800,4000,,distribuidor,,usado,crédito,Grupo Industrial SA,6961.527367924085,12000.0
VENT00987,2024-10-02,Linde,diésel,3500,4000,Chubut,distribuidor,2018.0,usado,,Potencia SRL,5050.1612802369345,29899.44
VENT00610,2024-10-04,Hyster,gas,2500,4000,Mendoza,distribuidor,2020.0,reacondicionado,leasing,Forklift Solutions,5217.791539062982,26141.55
VENT00177,2024-10-05,Linde,eléctrico,1800,4700,Chubut,empresa logística,2015.0,usado,,Forklift Solutions,7382.307749164027,18824.12
VENT01007,2024-10-07,Hyster,eléctrico,2500,3000,Mendoza,empresa logística,2024.0,usado,leasing,Potencia SRL,2714.598377786924,22946.52
VENT00212,2024-10-07,Yale,diésel,2500,6000,Mendoza,particular,2024.0,reacondicionado,,Grupo Industrial SA,2026.831918992194,37295.04
VENT01215,2024-10-09,Still,eléctrico,3500,3000,Chubut,particular,2015.0,usado,contado,Potencia SRL,4122.621419181677,32563.29
VENT00781,2024-10-10,Yale,gas,3500,3000,Neuquén,distribuidor,2015.0,usado,contado,Grupo Industrial SA,6281.708771503079,31103.21
VENT00992,2024-10-11,Still,diésel,3500,3000,Neuquén,empresa logística,2022.0,usado,contado,Potencia SRL,4776.71726054606,25587.19
VENT00482,2024-10-12,Toyota,gas,1800,4700,Chubut,particular,2025.0,reacondicionado,crédito,Forklift Solutions,,19421.44
VENT00258,2024-10-13,Still,gas,1800,4700,Neuquén,distribuidor,2022.0,usado,leasing,Potencia SRL,3739.159141267801,15576.61
VENT01109,2024-10-13,Crown,eléctrico,3500,3000,Mendoza,,2025.0,usado,leasing,Potencia SRL,4199.600028074514,26992.01
VENT00316,2024-10-13,Yale,diésel,3500,6000,Mendoza,distribuidor,2017.0,nuevo,crédito,Autoelevadores Norte,3565.9167002631502,49124.88
VENT01036,2024-10-13,Still,diésel,3500,6000,Chubut,distribuidor,2015.0,usado,contado,Autoelevadores Norte,7268.990630968137,34158.61
VENT00267,2024-10-14,Hyster,eléctrico,2500,6000,Buenos Aires,distribuidor,2016.0,usado,leasing,Autoelevadores Norte,6259.637077351136,26944.88
VENT00382,2024-10-14,Crown,eléctrico,2500,4700,Chubut,distribuidor,2022.0,usado,leasing,Grupo Industrial SA,4262.234962304762,23951.35
VENT00799,2024-10-14,Crown,diésel,3500,3000,Mendoza,empresa logística,2015.0,usado,crédito,Grupo Industrial SA,,29775.73
VENT01153,2024-10-15,Hyster,diésel,5000,4000,Buenos Aires,distribuidor,2020.0,reacondicionado,crédito,Grupo Industrial SA,,50476.58
VENT01021,2024-10-15,Hyster,eléctrico,2500,4700,Buenos Aires,distribuidor,2020.0,usado,crédito,Forklift Solutions,5802.056694835001,24285.08
VENT00501,2024-10-16,Yale,eléctrico,3500,3000,Santa Fe,particular,2022.0,reacondicionado,crédito,Forklift Solutions,6925.597852450524,32812.34
VENT00436,2024-10-20,Hyster,eléctrico,1800,4700,Córdoba,empresa logística,2025.0,usado,contado,Forklift Solutions,2399.7729859781357,22803.87
VENT00279,2024-10-21,Toyota,eléctrico,5000,4700,Santa Fe,particular,2016.0,usado,contado,Forklift Solutions,5729.456102388833,49946.2
VENT00268,2024-10-22,Linde,eléctrico,3500,4700,Buenos Aires,distribuidor,2024.0,usado,contado,Forklift Solutions,2566.507612233324,38804.14
VENT00138,2024-10-23,Toyota,gas,3500,3000,Santa Fe,distribuidor,2020.0,usado,contado,Forklift Solutions,5313.163972078031,26881.41
VENT00561,2024-10-24,Hyster,eléctrico,2500,6000,Mendoza,empresa logística,2021.0,reacondicionado,contado,Grupo Industrial SA,,34650.43
VENT00338,2024-10-24,Linde,eléctrico,3500,6000,Neuquén,distribuidor,2016.0,nuevo,crédito,Forklift Solutions,3805.0377019214698,52521.25
VENT01015,2024-10-27,Still,diésel,5000,3000,Córdoba,distribuidor,2019.0,reacondicionado,contado,Forklift Solutions,6358.532461230265,40713.81
VENT00439,2024-10-28,Still,gas,3500,3000,Santa Fe,empresa logística,2020.0,reacondicionado,,Grupo Industrial SA,7590.671913850525,33504.21
VENT00801,2024-10-29,Linde,gas,3500,4000,Córdoba,distribuidor,2020.0,usado,contado,Forklift Solutions,5387.446083167577,28490.33
VENT00075,2024-10-29,Yale,gas,3500,4000,Neuquén,distribuidor,2017.0,nuevo,contado,Grupo Industrial SA,2438.500043498741,49314.14
VENT00010,2024-10-30,Toyota,eléctrico,2500,3000,Buenos Aires,distribuidor,2021.0,usado,contado,Grupo Industrial SA,4294.002623142182,23478.91
VENT01190,2024-10-30,Crown,gas,2500,3000,Buenos Aires,distribuidor,2018.0,usado,contado,Grupo Industrial SA,5901.997918363037,15481.83
VENT01151,2024-10-31,Crown,gas,3500,4700,Santa Fe,distribuidor,2024.0,reacondicionado,contado,Potencia SRL,3311.58947110177,37260.64
VENT00215,2024-11-05,Still,diésel,5000,4000,Buenos Aires,empresa logística,2025.0,usado,leasing,Potencia SRL,2452.0809986555987,50734.88
VENT00631,2024-11-07,Still,eléctrico,2500,3000,Neuquén,distribuidor,2016.0,nuevo,contado,Forklift Solutions,1920.9705262581522,43031.08
VENT00092,2024-11-07,Hyster,eléctrico,1800,4000,Buenos Aires,particular,2018.0,nuevo,leasing,Grupo Industrial SA,1912.2071036533775,32129.21
VENT00322,2024-11-09,Still,eléctrico,3500,3000,Córdoba,distribuidor,2020.0,usado,crédito,Forklift Solutions,5319.806709275195,32082.63
VENT00877,2024-11-11,Linde,eléctrico,1800,3000,Chubut,distribuidor,2025.0,nuevo,crédito,Forklift Solutions,340.0171036225785,39205.57
VENT00967,2024-11-15,Hyster,diésel,3500,4000,Neuquén,particular,2024.0,usado,crédito,Potencia SRL,2510.4763508107817,32254.09
VENT00779,2024-11-17,Hyster,gas,2500,3000,Mendoza,distribuidor,2019.0,usado,contado,Potencia SRL,6647.677280970745,25790.76
VENT00891,2024-11-20,Yale,diésel,5000,4000,Chubut,particular,2017.0,reacondicionado,leasing,Grupo Industrial SA,5863.9490264629885,49798.32
VENT00778,2024-11-20,Crown,gas,3500,6000,Mendoza,distribuidor,2022.0,reacondicionado,leasing,Forklift Solutions,4127.697854693244,45989.52
VENT00236,2024-11-20,Crown,diésel,2500,4000,Chubut,particular,2017.0,usado,,Autoelevadores Norte,8149.229077773334,14234.19
VENT01131,2024-11-22,Hyster,eléctrico,5000,6000,Buenos Aires,particular,2017.0,reacondicionado,leasing,Forklift Solutions,4769.853642330125,56194.62
VENT01038,2024-11-24,Yale,eléctrico,2500,4000,Neuquén,empresa logística,2019.0,usado,crédito,Grupo Industrial SA,3043.383301306868,30942.11
VENT00510,2024-11-25,Linde,gas,2500,3000,Neuquén,particular,2021.0,usado,leasing,Potencia SRL,3178.442754899344,27331.13
VENT00197,2024-11-25,Linde,diésel,1800,6000,Santa Fe,distribuidor,2021.0,usado,,Grupo Industrial SA,5149.848789337921,18344.37
VENT00305,2024-11-26,Linde,eléctrico,2500,4700,Buenos Aires,particular,2018.0,usado,leasing,Forklift Solutions,,25024.98
VENT00160,2024-11-29,Linde,eléctrico,3500,4700,Mendoza,empresa logística,,nuevo,leasing,Grupo Industrial SA,627.3960956345844,55529.37
VENT00985,2024-11-29,Linde,eléctrico,2500,3000,Neuquén,distribuidor,2022.0,reacondicionado,contado,Autoelevadores Norte,6189.314599876941,21561.49
VENT00076,2024-11-30,Yale,diésel,5000,6000,Chubut,empresa logística,2025.0,reacondicionado,crédito,Grupo Industrial SA,,54770.5
VENT00087,2024-12-01,Hyster,diésel,5000,4000,Córdoba,distribuidor,2019.0,reacondicionado,crédito,Potencia SRL,3533.9928817468704,51847.34
VENT00720,2024-12-03,Toyota,gas,2500,3000,Mendoza,particular,2024.0,reacondicionado,,Potencia SRL,3564.7397694364504,30322.94
VENT00003,2024-12-04,Still,diésel,3500,4700,Chubut,distribuidor,2023.0,nuevo,crédito,Potencia SRL,995.5179470642058,51653.25
VENT00973,2024-12-05,Linde,diésel,5000,3000,Santa Fe,,,usado,contado,Potencia SRL,,39039.71
VENT01004,2024-12-05,Hyster,diésel,1800,4700,Santa Fe,particular,,usado,leasing,Forklift Solutions,5144.970416525453,13387.43
VENT00385,2024-12-09,Still,diésel,2500,3000,Buenos Aires,distribuidor,2024.0,usado,contado,Grupo Industrial SA,3497.3327314430985,22092.61
VENT00806,2024-12-11,Toyota,diésel,1800,4700,Mendoza,distribuidor,,reacondicionado,leasing,Autoelevadores Norte,6470.4392432492,20685.31
VENT00829,2024-12-12,Yale,eléctrico,2500,4000,,distribuidor,2025.0,usado,contado,Forklift Solutions,3992.0075128941703,27238.01
VENT01066,2024-12-12,Toyota,eléctrico,5000,3000,Buenos Aires,particular,2022.0,reacondicionado,leasing,Forklift Solutions,3456.8832872157063,52207.53
VENT00960,2024-12-13,Linde,eléctrico,1800,3000,Chubut,particular,2023.0,usado,,Grupo Industrial SA,,14229.72
VENT00326,2024-12-13,Still,eléctrico,2500,4000,Córdoba,distribuidor,2023.0,usado,contado,Autoelevadores Norte,3664.12697384116,31686.24
VENT00266,2024-12-17,Still,gas,3500,3000,Chubut,particular,,usado,crédito,Autoelevadores Norte,6620.005947286736,27408.17
VENT00724,2024-12-18,Crown,eléctrico,3500,4000,Buenos Aires,empresa logística,2016.0,usado,leasing,Autoelevadores Norte,1157.4394930061771,38709.21
VENT01164,2024-12-21,Hyster,gas,1800,3000,Mendoza,distribuidor,2020.0,reacondicionado,leasing,Autoelevadores Norte,4923.937626902689,23481.23
VENT00764,2024-12-22,Crown,diésel,3500,4700,Neuquén,distribuidor,2023.0,usado,leasing,Grupo Industrial SA,2767.4633290317556,35596.04
VENT00654,2024-12-24,Crown,diésel,1800,3000,Neuquén,particular,2017.0,usado,leasing,Forklift Solutions,4356.271746475946,13204.03
VENT00218,2024-12-25,Crown,diésel,3500,4700,,distribuidor,2024.0,usado,contado,Potencia SRL,2518.0809358302404,33785.85
VENT00463,2024-12-25,Hyster,eléctrico,2500,4000,Mendoza,distribuidor,2019.0,nuevo,,Grupo Industrial SA,2228.167723965434,39618.94
VENT00743,2024-12-27,Linde,gas,1800,3000,Neuquén,particular,2021.0,nuevo,contado,Forklift Solutions,1216.188842536548,36260.59
VENT00628,2024-12-27,Linde,diésel,2500,3000,Santa Fe,distribuidor,2015.0,reacondicionado,leasing,Potencia SRL,5839.113890746201,23864.0
VENT00620,2024-12-28,Toyota,eléctrico,3500,3000,Santa Fe,particular,,usado,leasing,Grupo Industrial SA,4375.254646038149,35411.75
VENT01199,2024-12-30,Linde,diésel,3500,4700,Córdoba,distribuidor,2022.0,usado,leasing,Forklift Solutions,,26460.24
VENT00852,2024-12-30,Hyster,eléctrico,2500,4700,Neuquén,empresa logística,2020.0,usado,contado,Forklift Solutions,5477.670759317631,26166.43
VENT00389,2024-12-31,Linde,diésel,2500,3000,Mendoza,empresa logística,2016.0,nuevo,crédito,Grupo Industrial SA,3050.048812247078,38253.61
VENT00399,2025-01-01,Still,eléctrico,5000,4700,Neuquén,particular,2020.0,usado,contado,Grupo Industrial SA,3470.5926621305252,48840.19
VENT01156,2025-01-03,Hyster,eléctrico,3500,3000,Mendoza,particular,2019.0,usado,leasing,Forklift Solutions,,29755.17
VENT00420,2025-01-03,Crown,gas,2500,4000,Neuquén,particular,2024.0,usado,contado,Grupo Industrial SA,2395.424863896134,25996.08
VENT00448,2025-01-04,Hyster,diésel,1800,3000,Santa Fe,empresa logística,2018.0,usado,contado,Autoelevadores Norte,4903.240199723632,15457.44
VENT00400,2025-01-06,Linde,diésel,2500,4700,Neuquén,empresa logística,2025.0,nuevo,contado,Autoelevadores Norte,327.54128149668463,37491.92
VENT00559,2025-01-07,Still,eléctrico,3500,4700,Córdoba,distribuidor,2025.0,usado,leasing,Grupo Industrial SA,3473.492706094929,39488.6
VENT00108,2025-01-08,Toyota,diésel,3500,6000,Neuquén,empresa logística,,usado,contado,Potencia SRL,5180.639702421993,37245.12
VENT00332,2025-01-11,Toyota,gas,3500,4000,Neuquén,particular,2025.0,usado,contado,Grupo Industrial SA,2619.940933120442,34586.07
VENT01108,2025-01-12,Crown,gas,2500,4000,Córdoba,particular,2025.0,usado,contado,Grupo Industrial SA,,21458.72
VENT01201,2025-01-12,Still,gas,3500,3000,Santa Fe,,2021.0,nuevo,crédito,Autoelevadores Norte,1656.632449251425,48082.95
VENT00711,2025-01-14,Yale,diésel,1800,4000,,distribuidor,2022.0,usado,crédito,Grupo Industrial SA,4633.780069185573,12000.0
VENT00093,2025-01-15,Still,diésel,2500,4000,,empresa logística,2024.0,nuevo,contado,Forklift Solutions,465.8888032231876,42371.28
VENT00158,2025-01-16,Linde,gas,3500,4700,Buenos Aires,particular,2016.0,usado,leasing,Autoelevadores Norte,6849.079499526509,26968.96
VENT00432,2025-01-16,Linde,eléctrico,5000,4000,Córdoba,particular,2017.0,nuevo,leasing,Autoelevadores Norte,1336.3093925597568,64583.18
VENT01245,2025-01-16,Hyster,eléctrico,1800,4000,Buenos Aires,distribuidor,2022.0,nuevo,contado,Potencia SRL,1537.4880981661456,34337.82
VENT01179,2025-01-16,Linde,gas,2500,6000,Buenos Aires,distribuidor,2021.0,usado,crédito,Autoelevadores Norte,6228.916397820838,24452.03
VENT00767,2025-01-18,Crown,eléctrico,1800,4700,Buenos Aires,distribuidor,2025.0,nuevo,leasing,Forklift Solutions,269.18393657782224,41763.67
